seqid,phobius_start,phobius_end,phobius_type
tr|A0A0D2UCJ0|A0A0D2UCJ0_CAPO3,161,182,TM
tr|A0A0D2UCL0|A0A0D2UCL0_CAPO3,233,252,TM
tr|A0A0D2UCL3|A0A0D2UCL3_CAPO3,15,35,TM
tr|A0A0D2UCL9|A0A0D2UCL9_CAPO3,4,11,SP
tr|A0A0D2UCQ0|A0A0D2UCQ0_CAPO3,142,162,TM
tr|A0A0D2UCS9|A0A0D2UCS9_CAPO3,15,26,SP
tr|A0A0D2UCT3|A0A0D2UCT3_CAPO3,4,15,SP
tr|A0A0D2UCV4|A0A0D2UCV4_CAPO3,107,125,TM
tr|A0A0D2UCW4|A0A0D2UCW4_CAPO3,34,54,TM
tr|A0A0D2UD45|A0A0D2UD45_CAPO3,390,409,TM
tr|A0A0D2UD50|A0A0D2UD50_CAPO3,417,440,TM
tr|A0A0D2UDA5|A0A0D2UDA5_CAPO3,10,20,SP
tr|A0A0D2UDK6|A0A0D2UDK6_CAPO3,700,721,TM
tr|A0A0D2UDL1|A0A0D2UDL1_CAPO3,18,25,SP
tr|A0A0D2UDN6|A0A0D2UDN6_CAPO3,12,30,TM
tr|A0A0D2UDN8|A0A0D2UDN8_CAPO3,3,16,SP
tr|A0A0D2UDT0|A0A0D2UDT0_CAPO3,24,45,TM
tr|A0A0D2UDU0|A0A0D2UDU0_CAPO3,4,19,SP
tr|A0A0D2UDV0|A0A0D2UDV0_CAPO3,7,27,TM
tr|A0A0D2UDW4|A0A0D2UDW4_CAPO3,392,410,TM
tr|A0A0D2UDX6|A0A0D2UDX6_CAPO3,18,25,SP
tr|A0A0D2UDX7|A0A0D2UDX7_CAPO3,20,31,SP
tr|A0A0D2UDY4|A0A0D2UDY4_CAPO3,7,26,TM
tr|A0A0D2UDZ1|A0A0D2UDZ1_CAPO3,781,804,TM
tr|A0A0D2UDZ4|A0A0D2UDZ4_CAPO3,21,32,SP
tr|A0A0D2UE00|A0A0D2UE00_CAPO3,81,99,TM
tr|A0A0D2UE06|A0A0D2UE06_CAPO3,11,17,SP
tr|A0A0D2UE21|A0A0D2UE21_CAPO3,48,72,TM
tr|A0A0D2UE31|A0A0D2UE31_CAPO3,633,656,TM
tr|A0A0D2UE38|A0A0D2UE38_CAPO3,1072,1092,TM
tr|A0A0D2UE98|A0A0D2UE98_CAPO3,20,47,TM
tr|A0A0D2UEB1|A0A0D2UEB1_CAPO3,38,57,TM
tr|A0A0D2UEK3|A0A0D2UEK3_CAPO3,773,793,TM
tr|A0A0D2UEL8|A0A0D2UEL8_CAPO3,3,16,SP
tr|A0A0D2UEN2|A0A0D2UEN2_CAPO3,967,994,TM
tr|A0A0D2UEP4|A0A0D2UEP4_CAPO3,20,38,TM
tr|A0A0D2UEV2|A0A0D2UEV2_CAPO3,2,10,SP
tr|A0A0D2UEW8|A0A0D2UEW8_CAPO3,8,19,SP
tr|A0A0D2UF21|A0A0D2UF21_CAPO3,51,69,TM
tr|A0A0D2UF34|A0A0D2UF34_CAPO3,225,248,TM
tr|A0A0D2UF39|A0A0D2UF39_CAPO3,15,27,SP
tr|A0A0D2UF83|A0A0D2UF83_CAPO3,32,43,SP
tr|A0A0D2UF99|A0A0D2UF99_CAPO3,2,12,SP
tr|A0A0D2UFD6|A0A0D2UFD6_CAPO3,13,24,SP
tr|A0A0D2UFI3|A0A0D2UFI3_CAPO3,671,692,TM
tr|A0A0D2UFL8|A0A0D2UFL8_CAPO3,20,40,TM
tr|A0A0D2UFN8|A0A0D2UFN8_CAPO3,6,17,SP
tr|A0A0D2UFW8|A0A0D2UFW8_CAPO3,239,263,TM
tr|A0A0D2UGD4|A0A0D2UGD4_CAPO3,3,14,SP
tr|A0A0D2UGH9|A0A0D2UGH9_CAPO3,35,59,TM
tr|A0A0D2UGK8|A0A0D2UGK8_CAPO3,125,146,TM
tr|A0A0D2UGR7|A0A0D2UGR7_CAPO3,12,35,TM
tr|A0A0D2UGS0|A0A0D2UGS0_CAPO3,11,22,SP
tr|A0A0D2UGS4|A0A0D2UGS4_CAPO3,36,54,TM
tr|A0A0D2UGT5|A0A0D2UGT5_CAPO3,32,50,TM
tr|A0A0D2UGT9|A0A0D2UGT9_CAPO3,34,52,TM
tr|A0A0D2UGY5|A0A0D2UGY5_CAPO3,10,17,SP
tr|A0A0D2UH38|A0A0D2UH38_CAPO3,3,10,SP
tr|A0A0D2UH75|A0A0D2UH75_CAPO3,117,139,TM
tr|A0A0D2UHA7|A0A0D2UHA7_CAPO3,3,14,SP
tr|A0A0D2UHG0|A0A0D2UHG0_CAPO3,4,12,SP
tr|A0A0D2UHI6|A0A0D2UHI6_CAPO3,78,95,TM
tr|A0A0D2UHK7|A0A0D2UHK7_CAPO3,537,560,TM
tr|A0A0D2UHM5|A0A0D2UHM5_CAPO3,352,376,TM
tr|A0A0D2UHS3|A0A0D2UHS3_CAPO3,161,182,TM
tr|A0A0D2UHT1|A0A0D2UHT1_CAPO3,278,297,TM
tr|A0A0D2UHT2|A0A0D2UHT2_CAPO3,16,34,TM
tr|A0A0D2UHT6|A0A0D2UHT6_CAPO3,15,25,SP
tr|A0A0D2UHU9|A0A0D2UHU9_CAPO3,85,102,TM
tr|A0A0D2UHZ1|A0A0D2UHZ1_CAPO3,3,11,SP
tr|A0A0D2UI32|A0A0D2UI32_CAPO3,27,38,SP
tr|A0A0D2UI43|A0A0D2UI43_CAPO3,10,17,SP
tr|A0A0D2UI55|A0A0D2UI55_CAPO3,108,130,TM
tr|A0A0D2UI75|A0A0D2UI75_CAPO3,339,361,TM
tr|A0A0D2UI89|A0A0D2UI89_CAPO3,55,82,TM
tr|A0A0D2UI97|A0A0D2UI97_CAPO3,6,30,TM
tr|A0A0D2UIB8|A0A0D2UIB8_CAPO3,6,14,SP
tr|A0A0D2UID6|A0A0D2UID6_CAPO3,5,12,SP
tr|A0A0D2UIE2|A0A0D2UIE2_CAPO3,455,478,TM
tr|A0A0D2UIG9|A0A0D2UIG9_CAPO3,7,18,SP
tr|A0A0D2UII0|A0A0D2UII0_CAPO3,41,61,TM
tr|A0A0D2UIJ4|A0A0D2UIJ4_CAPO3,729,751,TM
tr|A0A0D2UIK1|A0A0D2UIK1_CAPO3,7,18,SP
tr|A0A0D2UIL4|A0A0D2UIL4_CAPO3,168,186,TM
tr|A0A0D2UIN8|A0A0D2UIN8_CAPO3,47,67,TM
tr|A0A0D2UIP3|A0A0D2UIP3_CAPO3,441,462,TM
tr|A0A0D2UIQ4|A0A0D2UIQ4_CAPO3,728,747,TM
tr|A0A0D2UIS8|A0A0D2UIS8_CAPO3,592,614,TM
tr|A0A0D2UJ37|A0A0D2UJ37_CAPO3,21,39,TM
tr|A0A0D2UJ93|A0A0D2UJ93_CAPO3,55,76,TM
tr|A0A0D2UJB4|A0A0D2UJB4_CAPO3,6,29,TM
tr|A0A0D2UJF4|A0A0D2UJF4_CAPO3,351,374,TM
tr|A0A0D2UJI5|A0A0D2UJI5_CAPO3,30,51,TM
tr|A0A0D2UJP3|A0A0D2UJP3_CAPO3,214,234,TM
tr|A0A0D2UJP8|A0A0D2UJP8_CAPO3,8,19,SP
tr|A0A0D2UJR3|A0A0D2UJR3_CAPO3,8,20,SP
tr|A0A0D2UJS0|A0A0D2UJS0_CAPO3,4,15,SP
tr|A0A0D2UJT2|A0A0D2UJT2_CAPO3,172,195,TM
tr|A0A0D2UJX7|A0A0D2UJX7_CAPO3,145,163,TM
tr|A0A0D2UK20|A0A0D2UK20_CAPO3,8,20,SP
tr|A0A0D2UK25|A0A0D2UK25_CAPO3,367,388,TM
tr|A0A0D2UK32|A0A0D2UK32_CAPO3,15,34,TM
tr|A0A0D2UK49|A0A0D2UK49_CAPO3,464,490,TM
tr|A0A0D2UK75|A0A0D2UK75_CAPO3,551,572,TM
tr|A0A0D2UKA1|A0A0D2UKA1_CAPO3,444,466,TM
tr|A0A0D2UKC6|A0A0D2UKC6_CAPO3,3,14,SP
tr|A0A0D2UKE7|A0A0D2UKE7_CAPO3,6,17,SP
tr|A0A0D2UKF4|A0A0D2UKF4_CAPO3,21,41,TM
tr|A0A0D2UKJ0|A0A0D2UKJ0_CAPO3,4,12,SP
tr|A0A0D2UKJ9|A0A0D2UKJ9_CAPO3,328,346,TM
tr|A0A0D2UKS4|A0A0D2UKS4_CAPO3,619,639,TM
tr|A0A0D2UKT0|A0A0D2UKT0_CAPO3,12,33,TM
tr|A0A0D2UKU7|A0A0D2UKU7_CAPO3,16,24,SP
tr|A0A0D2UKV6|A0A0D2UKV6_CAPO3,26,37,SP
tr|A0A0D2UL06|A0A0D2UL06_CAPO3,49,74,TM
tr|A0A0D2UL33|A0A0D2UL33_CAPO3,40,59,TM
tr|A0A0D2UL52|A0A0D2UL52_CAPO3,328,349,TM
tr|A0A0D2ULC0|A0A0D2ULC0_CAPO3,20,44,TM
tr|A0A0D2ULC8|A0A0D2ULC8_CAPO3,7,32,TM
tr|A0A0D2ULF3|A0A0D2ULF3_CAPO3,4,15,SP
tr|A0A0D2ULG6|A0A0D2ULG6_CAPO3,648,669,TM
tr|A0A0D2ULH0|A0A0D2ULH0_CAPO3,5,17,SP
tr|A0A0D2ULL4|A0A0D2ULL4_CAPO3,707,733,TM
tr|A0A0D2ULN3|A0A0D2ULN3_CAPO3,9,27,SP
tr|A0A0D2ULP3|A0A0D2ULP3_CAPO3,47,64,TM
tr|A0A0D2ULT5|A0A0D2ULT5_CAPO3,278,295,TM
tr|A0A0D2UM02|A0A0D2UM02_CAPO3,3,10,SP
tr|A0A0D2UM21|A0A0D2UM21_CAPO3,153,186,TM
tr|A0A0D2UM57|A0A0D2UM57_CAPO3,15,26,SP
tr|A0A0D2UMA6|A0A0D2UMA6_CAPO3,35,54,TM
tr|A0A0D2UMB2|A0A0D2UMB2_CAPO3,4,15,SP
tr|A0A0D2UMF5|A0A0D2UMF5_CAPO3,5,20,SP
tr|A0A0D2UMI1|A0A0D2UMI1_CAPO3,686,704,TM
tr|A0A0D2UMI7|A0A0D2UMI7_CAPO3,3,14,SP
tr|A0A0D2UMJ3|A0A0D2UMJ3_CAPO3,9,21,SP
tr|A0A0D2UML4|A0A0D2UML4_CAPO3,6,17,SP
tr|A0A0D2UMV7|A0A0D2UMV7_CAPO3,146,165,TM
tr|A0A0D2UMY8|A0A0D2UMY8_CAPO3,185,204,TM
tr|A0A0D2UMZ2|A0A0D2UMZ2_CAPO3,2,12,SP
tr|A0A0D2UN33|A0A0D2UN33_CAPO3,46,68,TM
tr|A0A0D2UNA2|A0A0D2UNA2_CAPO3,3,11,SP
tr|A0A0D2UNC5|A0A0D2UNC5_CAPO3,3,14,SP
tr|A0A0D2UNE1|A0A0D2UNE1_CAPO3,9,20,SP
tr|A0A0D2UNF5|A0A0D2UNF5_CAPO3,853,877,TM
tr|A0A0D2UNI8|A0A0D2UNI8_CAPO3,374,392,TM
tr|A0A0D2UNJ5|A0A0D2UNJ5_CAPO3,313,331,TM
tr|A0A0D2UNK2|A0A0D2UNK2_CAPO3,51,70,TM
tr|A0A0D2UNL9|A0A0D2UNL9_CAPO3,84,105,TM
tr|A0A0D2UNP1|A0A0D2UNP1_CAPO3,7,18,SP
tr|A0A0D2UNW7|A0A0D2UNW7_CAPO3,188,209,TM
tr|A0A0D2UNZ5|A0A0D2UNZ5_CAPO3,775,795,TM
tr|A0A0D2UP12|A0A0D2UP12_CAPO3,2286,2308,TM
tr|A0A0D2UP16|A0A0D2UP16_CAPO3,10,20,SP
tr|A0A0D2UP42|A0A0D2UP42_CAPO3,9,17,SP
tr|A0A0D2UP69|A0A0D2UP69_CAPO3,10,21,SP
tr|A0A0D2UPA4|A0A0D2UPA4_CAPO3,923,941,TM
tr|A0A0D2UPB8|A0A0D2UPB8_CAPO3,421,444,TM
tr|A0A0D2UPD9|A0A0D2UPD9_CAPO3,6,24,TM
tr|A0A0D2UPE7|A0A0D2UPE7_CAPO3,104,128,TM
tr|A0A0D2UPJ1|A0A0D2UPJ1_CAPO3,946,968,TM
tr|A0A0D2UPJ7|A0A0D2UPJ7_CAPO3,1458,1480,TM
tr|A0A0D2UPL8|A0A0D2UPL8_CAPO3,450,473,TM
tr|A0A0D2UPN1|A0A0D2UPN1_CAPO3,10,21,SP
tr|A0A0D2UPU0|A0A0D2UPU0_CAPO3,4,15,SP
tr|A0A0D2UPV5|A0A0D2UPV5_CAPO3,440,458,TM
tr|A0A0D2UPZ2|A0A0D2UPZ2_CAPO3,108,124,TM
tr|A0A0D2UQ30|A0A0D2UQ30_CAPO3,48,69,TM
tr|A0A0D2UQ46|A0A0D2UQ46_CAPO3,9,17,SP
tr|A0A0D2UQ49|A0A0D2UQ49_CAPO3,20,40,TM
tr|A0A0D2UQ58|A0A0D2UQ58_CAPO3,29,48,TM
tr|A0A0D2UQ62|A0A0D2UQ62_CAPO3,487,511,TM
tr|A0A0D2UQ82|A0A0D2UQ82_CAPO3,12,28,TM
tr|A0A0D2UQ89|A0A0D2UQ89_CAPO3,11,22,SP
tr|A0A0D2UQA0|A0A0D2UQA0_CAPO3,4,15,SP
tr|A0A0D2UQC0|A0A0D2UQC0_CAPO3,189,208,TM
tr|A0A0D2UQC5|A0A0D2UQC5_CAPO3,3,14,SP
tr|A0A0D2UQD9|A0A0D2UQD9_CAPO3,75,93,TM
tr|A0A0D2UQF9|A0A0D2UQF9_CAPO3,9,19,SP
tr|A0A0D2UQI4|A0A0D2UQI4_CAPO3,528,551,TM
tr|A0A0D2UQL0|A0A0D2UQL0_CAPO3,644,667,TM
tr|A0A0D2UQM2|A0A0D2UQM2_CAPO3,5,15,SP
tr|A0A0D2UQN3|A0A0D2UQN3_CAPO3,30,56,TM
tr|A0A0D2UQN6|A0A0D2UQN6_CAPO3,21,42,TM
tr|A0A0D2UQP0|A0A0D2UQP0_CAPO3,12,31,TM
tr|A0A0D2UQR6|A0A0D2UQR6_CAPO3,20,36,TM
tr|A0A0D2UQS2|A0A0D2UQS2_CAPO3,677,695,TM
tr|A0A0D2UQT1|A0A0D2UQT1_CAPO3,84,104,TM
tr|A0A0D2UQV7|A0A0D2UQV7_CAPO3,10,21,SP
tr|A0A0D2UQY1|A0A0D2UQY1_CAPO3,398,417,TM
tr|A0A0D2UR25|A0A0D2UR25_CAPO3,12,33,TM
tr|A0A0D2UR45|A0A0D2UR45_CAPO3,7,14,SP
tr|A0A0D2UR51|A0A0D2UR51_CAPO3,15,34,SP
tr|A0A0D2UR59|A0A0D2UR59_CAPO3,34,56,TM
tr|A0A0D2UR75|A0A0D2UR75_CAPO3,124,144,TM
tr|A0A0D2UR85|A0A0D2UR85_CAPO3,21,45,TM
tr|A0A0D2UR92|A0A0D2UR92_CAPO3,260,277,TM
tr|A0A0D2URC7|A0A0D2URC7_CAPO3,21,44,TM
tr|A0A0D2URF2|A0A0D2URF2_CAPO3,332,353,TM
tr|A0A0D2URH8|A0A0D2URH8_CAPO3,5,15,SP
tr|A0A0D2URP3|A0A0D2URP3_CAPO3,347,369,TM
tr|A0A0D2URR4|A0A0D2URR4_CAPO3,554,578,TM
tr|A0A0D2URT3|A0A0D2URT3_CAPO3,378,399,TM
tr|A0A0D2URU5|A0A0D2URU5_CAPO3,4,14,SP
tr|A0A0D2URV4|A0A0D2URV4_CAPO3,3,12,SP
tr|A0A0D2URX7|A0A0D2URX7_CAPO3,448,467,TM
tr|A0A0D2US36|A0A0D2US36_CAPO3,6,17,SP
tr|A0A0D2US65|A0A0D2US65_CAPO3,7,17,SP
tr|A0A0D2USB8|A0A0D2USB8_CAPO3,12,23,SP
tr|A0A0D2USC9|A0A0D2USC9_CAPO3,4,14,SP
tr|A0A0D2USG8|A0A0D2USG8_CAPO3,397,418,TM
tr|A0A0D2USI3|A0A0D2USI3_CAPO3,3,14,SP
tr|A0A0D2USP9|A0A0D2USP9_CAPO3,20,31,SP
tr|A0A0D2USR2|A0A0D2USR2_CAPO3,126,144,TM
tr|A0A0D2USU1|A0A0D2USU1_CAPO3,5,15,SP
tr|A0A0D2UT22|A0A0D2UT22_CAPO3,197,218,TM
tr|A0A0D2UT50|A0A0D2UT50_CAPO3,85,105,TM
tr|A0A0D2UT58|A0A0D2UT58_CAPO3,11,26,SP
tr|A0A0D2UT91|A0A0D2UT91_CAPO3,6,15,SP
tr|A0A0D2UTB1|A0A0D2UTB1_CAPO3,2,10,SP
tr|A0A0D2UTD6|A0A0D2UTD6_CAPO3,1458,1481,TM
tr|A0A0D2UTF6|A0A0D2UTF6_CAPO3,14,21,SP
tr|A0A0D2UTF9|A0A0D2UTF9_CAPO3,49,67,TM
tr|A0A0D2UTG4|A0A0D2UTG4_CAPO3,62,82,TM
tr|A0A0D2UTG8|A0A0D2UTG8_CAPO3,689,709,TM
tr|A0A0D2UTH3|A0A0D2UTH3_CAPO3,7,20,SP
tr|A0A0D2UTI2|A0A0D2UTI2_CAPO3,6,17,SP
tr|A0A0D2UTL1|A0A0D2UTL1_CAPO3,189,209,TM
tr|A0A0D2UTR9|A0A0D2UTR9_CAPO3,346,368,TM
tr|A0A0D2UTW2|A0A0D2UTW2_CAPO3,172,192,TM
tr|A0A0D2UTY5|A0A0D2UTY5_CAPO3,170,190,TM
tr|A0A0D2VF88|A0A0D2VF88_CAPO3,12,22,SP
tr|A0A0D2VF92|A0A0D2VF92_CAPO3,421,439,TM
tr|A0A0D2VF99|A0A0D2VF99_CAPO3,6,25,SP
tr|A0A0D2VFA4|A0A0D2VFA4_CAPO3,2,12,SP
tr|A0A0D2VFB0|A0A0D2VFB0_CAPO3,170,193,TM
tr|A0A0D2VFC2|A0A0D2VFC2_CAPO3,4,12,SP
tr|A0A0D2VFF2|A0A0D2VFF2_CAPO3,46,57,SP
tr|A0A0D2VFG1|A0A0D2VFG1_CAPO3,12,34,TM
tr|A0A0D2VFJ4|A0A0D2VFJ4_CAPO3,49,67,TM
tr|A0A0D2VFJ7|A0A0D2VFJ7_CAPO3,10,21,SP
tr|A0A0D2VFL4|A0A0D2VFL4_CAPO3,3,13,SP
tr|A0A0D2VFM0|A0A0D2VFM0_CAPO3,149,172,TM
tr|A0A0D2VFN6|A0A0D2VFN6_CAPO3,4,9,SP
tr|A0A0D2VFP8|A0A0D2VFP8_CAPO3,6,17,SP
tr|A0A0D2VFQ4|A0A0D2VFQ4_CAPO3,20,39,TM
tr|A0A0D2VFV1|A0A0D2VFV1_CAPO3,144,164,TM
tr|A0A0D2VFX7|A0A0D2VFX7_CAPO3,1515,1535,TM
tr|A0A0D2VG06|A0A0D2VG06_CAPO3,6,26,TM
tr|A0A0D2VG50|A0A0D2VG50_CAPO3,12,32,TM
tr|A0A0D2VG64|A0A0D2VG64_CAPO3,320,344,TM
tr|A0A0D2VG72|A0A0D2VG72_CAPO3,1079,1101,TM
tr|A0A0D2VGB2|A0A0D2VGB2_CAPO3,38,63,TM
tr|A0A0D2VGD2|A0A0D2VGD2_CAPO3,810,831,TM
tr|A0A0D2VGL4|A0A0D2VGL4_CAPO3,41,61,TM
tr|A0A0D2VGM4|A0A0D2VGM4_CAPO3,12,30,TM
tr|A0A0D2VGS3|A0A0D2VGS3_CAPO3,7,14,SP
tr|A0A0D2VGX7|A0A0D2VGX7_CAPO3,3,18,SP
tr|A0A0D2VGY2|A0A0D2VGY2_CAPO3,241,262,TM
tr|A0A0D2VGZ6|A0A0D2VGZ6_CAPO3,494,520,TM
tr|A0A0D2VH04|A0A0D2VH04_CAPO3,30,53,TM
tr|A0A0D2VH30|A0A0D2VH30_CAPO3,4,15,SP
tr|A0A0D2VH37|A0A0D2VH37_CAPO3,162,181,TM
tr|A0A0D2VH72|A0A0D2VH72_CAPO3,3,14,SP
tr|A0A0D2VHA1|A0A0D2VHA1_CAPO3,14,25,SP
tr|A0A0D2VHF9|A0A0D2VHF9_CAPO3,4,15,SP
tr|A0A0D2VHG3|A0A0D2VHG3_CAPO3,88,105,TM
tr|A0A0D2VHL5|A0A0D2VHL5_CAPO3,428,447,TM
tr|A0A0D2VHM2|A0A0D2VHM2_CAPO3,2,13,SP
tr|A0A0D2VHM8|A0A0D2VHM8_CAPO3,6,26,TM
tr|A0A0D2VHN9|A0A0D2VHN9_CAPO3,10,18,SP
tr|A0A0D2VHR2|A0A0D2VHR2_CAPO3,19,30,SP
tr|A0A0D2VHX4|A0A0D2VHX4_CAPO3,200,222,TM
tr|A0A0D2VHY5|A0A0D2VHY5_CAPO3,6,24,TM
tr|A0A0D2VI15|A0A0D2VI15_CAPO3,4,12,SP
tr|A0A0D2VI21|A0A0D2VI21_CAPO3,6,29,TM
tr|A0A0D2VI66|A0A0D2VI66_CAPO3,2,10,SP
tr|A0A0D2VI74|A0A0D2VI74_CAPO3,398,427,TM
tr|A0A0D2VI79|A0A0D2VI79_CAPO3,12,40,TM
tr|A0A0D2VI81|A0A0D2VI81_CAPO3,33,58,TM
tr|A0A0D2VIE0|A0A0D2VIE0_CAPO3,7,30,TM
tr|A0A0D2VIE2|A0A0D2VIE2_CAPO3,38,59,TM
tr|A0A0D2VIF7|A0A0D2VIF7_CAPO3,682,706,TM
tr|A0A0D2VIG9|A0A0D2VIG9_CAPO3,15,26,SP
tr|A0A0D2VIH6|A0A0D2VIH6_CAPO3,4,12,SP
tr|A0A0D2VII0|A0A0D2VII0_CAPO3,898,921,TM
tr|A0A0D2VIJ3|A0A0D2VIJ3_CAPO3,21,40,TM
tr|A0A0D2VIR7|A0A0D2VIR7_CAPO3,20,41,TM
tr|A0A0D2VIW6|A0A0D2VIW6_CAPO3,39,57,TM
tr|A0A0D2VIY3|A0A0D2VIY3_CAPO3,97,115,TM
tr|A0A0D2VJ25|A0A0D2VJ25_CAPO3,21,43,TM
tr|A0A0D2VJ32|A0A0D2VJ32_CAPO3,2,9,SP
tr|A0A0D2VJC0|A0A0D2VJC0_CAPO3,38,58,TM
tr|A0A0D2VJI3|A0A0D2VJI3_CAPO3,17,36,TM
tr|A0A0D2VJK2|A0A0D2VJK2_CAPO3,28,47,TM
tr|A0A0D2VJM1|A0A0D2VJM1_CAPO3,56,77,TM
tr|A0A0D2VJM7|A0A0D2VJM7_CAPO3,46,64,TM
tr|A0A0D2VJQ3|A0A0D2VJQ3_CAPO3,25,36,SP
tr|A0A0D2VJU1|A0A0D2VJU1_CAPO3,807,825,TM
tr|A0A0D2VJW4|A0A0D2VJW4_CAPO3,2,13,SP
tr|A0A0D2VJX6|A0A0D2VJX6_CAPO3,5,12,SP
tr|A0A0D2VJY3|A0A0D2VJY3_CAPO3,10,20,SP
tr|A0A0D2VK26|A0A0D2VK26_CAPO3,20,41,TM
tr|A0A0D2VK43|A0A0D2VK43_CAPO3,9,20,SP
tr|A0A0D2VK63|A0A0D2VK63_CAPO3,3,13,SP
tr|A0A0D2VK94|A0A0D2VK94_CAPO3,7,27,TM
tr|A0A0D2VKB0|A0A0D2VKB0_CAPO3,52,73,TM
tr|A0A0D2VKE2|A0A0D2VKE2_CAPO3,3,10,SP
tr|A0A0D2VKK2|A0A0D2VKK2_CAPO3,6,25,TM
tr|A0A0D2VKK5|A0A0D2VKK5_CAPO3,955,980,TM
tr|A0A0D2VKQ4|A0A0D2VKQ4_CAPO3,31,42,SP
tr|A0A0D2VKR0|A0A0D2VKR0_CAPO3,14,25,SP
tr|A0A0D2VKR2|A0A0D2VKR2_CAPO3,2,13,SP
tr|A0A0D2VKS0|A0A0D2VKS0_CAPO3,7,14,SP
tr|A0A0D2VKS4|A0A0D2VKS4_CAPO3,58,78,TM
tr|A0A0D2VKU1|A0A0D2VKU1_CAPO3,8,19,SP
tr|A0A0D2VKU8|A0A0D2VKU8_CAPO3,51,77,TM
tr|A0A0D2VKW7|A0A0D2VKW7_CAPO3,12,36,TM
tr|A0A0D2VKY1|A0A0D2VKY1_CAPO3,261,281,TM
tr|A0A0D2VL48|A0A0D2VL48_CAPO3,311,330,TM
tr|A0A0D2VL66|A0A0D2VL66_CAPO3,2,10,SP
tr|A0A0D2VL89|A0A0D2VL89_CAPO3,5,16,SP
tr|A0A0D2VLB8|A0A0D2VLB8_CAPO3,7,19,SP
tr|A0A0D2VLC8|A0A0D2VLC8_CAPO3,102,121,TM
tr|A0A0D2VLF6|A0A0D2VLF6_CAPO3,400,423,TM
tr|A0A0D2VLG9|A0A0D2VLG9_CAPO3,4,13,SP
tr|A0A0D2VLI3|A0A0D2VLI3_CAPO3,191,211,TM
tr|A0A0D2VLI8|A0A0D2VLI8_CAPO3,1252,1270,TM
tr|A0A0D2VLK4|A0A0D2VLK4_CAPO3,1012,1034,TM
tr|A0A0D2VLQ3|A0A0D2VLQ3_CAPO3,49,71,TM
tr|A0A0D2VLV9|A0A0D2VLV9_CAPO3,515,536,TM
tr|A0A0D2VLW7|A0A0D2VLW7_CAPO3,75,98,TM
tr|A0A0D2VM03|A0A0D2VM03_CAPO3,2,13,SP
tr|A0A0D2VM23|A0A0D2VM23_CAPO3,384,405,TM
tr|A0A0D2VM46|A0A0D2VM46_CAPO3,809,831,TM
tr|A0A0D2VM78|A0A0D2VM78_CAPO3,60,84,TM
tr|A0A0D2VM91|A0A0D2VM91_CAPO3,367,387,TM
tr|A0A0D2VM95|A0A0D2VM95_CAPO3,4,15,SP
tr|A0A0D2VM98|A0A0D2VM98_CAPO3,9,20,SP
tr|A0A0D2VMB8|A0A0D2VMB8_CAPO3,3,10,SP
tr|A0A0D2VMC7|A0A0D2VMC7_CAPO3,20,42,TM
tr|A0A0D2VMD5|A0A0D2VMD5_CAPO3,3,14,SP
tr|A0A0D2VME7|A0A0D2VME7_CAPO3,8,19,SP
tr|A0A0D2VMF6|A0A0D2VMF6_CAPO3,252,273,TM
tr|A0A0D2VMK3|A0A0D2VMK3_CAPO3,14,24,SP
tr|A0A0D2VML5|A0A0D2VML5_CAPO3,12,29,TM
tr|A0A0D2VMM6|A0A0D2VMM6_CAPO3,161,178,TM
tr|A0A0D2VMN9|A0A0D2VMN9_CAPO3,20,35,SP
tr|A0A0D2VMU3|A0A0D2VMU3_CAPO3,4,11,SP
tr|A0A0D2VMX1|A0A0D2VMX1_CAPO3,24,40,TM
tr|A0A0D2VN33|A0A0D2VN33_CAPO3,429,454,TM
tr|A0A0D2VN41|A0A0D2VN41_CAPO3,5,16,SP
tr|A0A0D2VN45|A0A0D2VN45_CAPO3,34,55,TM
tr|A0A0D2VN49|A0A0D2VN49_CAPO3,18,32,SP
tr|A0A0D2VN54|A0A0D2VN54_CAPO3,951,972,TM
tr|A0A0D2VN70|A0A0D2VN70_CAPO3,5,17,SP
tr|A0A0D2VN99|A0A0D2VN99_CAPO3,10,25,SP
tr|A0A0D2VNC1|A0A0D2VNC1_CAPO3,101,122,TM
tr|A0A0D2VNC8|A0A0D2VNC8_CAPO3,20,46,TM
tr|A0A0D2VND2|A0A0D2VND2_CAPO3,546,565,TM
tr|A0A0D2VND5|A0A0D2VND5_CAPO3,79,108,TM
tr|A0A0D2VNI3|A0A0D2VNI3_CAPO3,6,24,TM
tr|A0A0D2VNJ2|A0A0D2VNJ2_CAPO3,6,25,TM
tr|A0A0D2VNL7|A0A0D2VNL7_CAPO3,6,15,SP
tr|A0A0D2VNQ0|A0A0D2VNQ0_CAPO3,37,55,TM
tr|A0A0D2VNQ8|A0A0D2VNQ8_CAPO3,447,467,TM
tr|A0A0D2VNR5|A0A0D2VNR5_CAPO3,67,86,TM
tr|A0A0D2VNT5|A0A0D2VNT5_CAPO3,2333,2357,TM
tr|A0A0D2VNT9|A0A0D2VNT9_CAPO3,160,178,TM
tr|A0A0D2VNX2|A0A0D2VNX2_CAPO3,20,38,TM
tr|A0A0D2VP26|A0A0D2VP26_CAPO3,258,283,TM
tr|A0A0D2VP38|A0A0D2VP38_CAPO3,189,206,TM
tr|A0A0D2VP65|A0A0D2VP65_CAPO3,13,31,TM
